,project,global_tags,operators,XP,cell_lines,coating,thawing,cell_number,seeding,culture,fixation,mesurement,plate_ref,comments,staining,measurement
3495,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP4-SC1-11,CP4-SC1-17,CP4-SC1-16,CP4-SC1-02,CP4-SC1-01,CP4-SC1-08,CP6-SC1-04,CP4-SC1-22,CP4-SC1-10,CP4-SC1-20,CP4-SC1-15,CP4-SC1-03,CP4-SC1-04,CP6-SC1-03,CP4-SC1-14,CP6-SC1-05,CP4-SC1-19,CP4-SC1-05,CP4-SC1-06,CP4-SC1-12,CP4-SC1-21,CP4-SC1-23,CP4-SC1-09,CP4-SC1-07,CP4-SC1-13",[],,[],
3496,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP4-SC1-11,CP4-SC1-17,CP4-SC1-16,CP4-SC1-02,CP4-SC1-01,CP4-SC1-08,CP6-SC1-04,CP4-SC1-22,CP4-SC1-10,CP4-SC1-20,CP4-SC1-15,CP4-SC1-03,CP4-SC1-04,CP6-SC1-03,CP4-SC1-14,CP6-SC1-05,CP4-SC1-19,CP4-SC1-05,CP4-SC1-06,CP4-SC1-12,CP4-SC1-21,CP4-SC1-23,CP4-SC1-09,CP4-SC1-07,CP4-SC1-13",[],,[],
3497,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP4-SC1-11,CP4-SC1-17,CP4-SC1-16,CP4-SC1-02,CP4-SC1-01,CP4-SC1-08,CP6-SC1-04,CP4-SC1-22,CP4-SC1-10,CP4-SC1-20,CP4-SC1-15,CP4-SC1-03,CP4-SC1-04,CP6-SC1-03,CP4-SC1-14,CP6-SC1-05,CP4-SC1-19,CP4-SC1-05,CP4-SC1-06,CP4-SC1-12,CP4-SC1-21,CP4-SC1-23,CP4-SC1-09,CP4-SC1-07,CP4-SC1-13",[],,[],
3498,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3499,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3500,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3501,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3502,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3503,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3504,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3505,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3506,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3507,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3508,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3509,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3510,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3511,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3512,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3513,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3514,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3515,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3516,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3517,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3518,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3519,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3520,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3521,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP5-SC1-24,[],,[],
3522,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP5-SC1-25,[],,[],
3523,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP5-SC1-09,CP5-SC1-17,CP5-SC1-22,CP5-SC1-01,CP5-SC1-21,CP5-SC1-19,CP5-SC1-11,CP5-SC1-12,CP5-SC1-18,CP5-SC1-15,CP6-SC1-01,CP5-SC1-08,CP5-SC1-16,CP5-SC1-14,CP5-SC1-25,CP5-SC1-06,CP5-SC1-05,CP5-SC1-24,CP5-SC1-10,CP5-SC1-23,CP5-SC1-03,CP5-SC1-02,CP5-SC1-07,CP5-SC1-04,CP5-SC1-13,CP5-SC1-20",[],,[],
3524,JUMP-CP,[],"{'XP': 'ChristinaJacob', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC1-18
3525,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP7-SC1-01,[],,[],
3526,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP1-SC2-06,[],,[],
3527,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP1-SC2-07,[],,[],
3528,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP1-SC2-08,[],,[],
3529,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP1-SC2-10,[],,[],
3530,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP1-SC2-11,[],,[],
3531,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP1-SC2-12,[],,[],
3532,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP1-SC2-13,[],,[],
3533,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP1-SC2-14,[],,[],
3534,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP1-SC2-15,[],,[],
3535,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP1-SC2-16,[],,[],
3536,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP1-SC2-17,[],,[],
3537,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],CP1-SC2-25,[],,[],
3538,JUMP-CP,[],,,,,,,,,,,,,,
3539,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP1-SC2-10,CP1-SC2-12,CP1-SC2-14,CP7-SC1-02,CP1-SC2-06,CP1-SC2-17,CP1-SC2-13,CP1-SC2-25,CP1-SC2-16,CP1-SC2-15,CP1-SC2-11,CP1-SC2-08,CP1-SC2-07,CP8-SC1-02",[],,[],
3540,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP1-SC2-10,CP1-SC2-12,CP1-SC2-14,CP7-SC1-02,CP1-SC2-06,CP1-SC2-17,CP1-SC2-13,CP1-SC2-25,CP1-SC2-16,CP1-SC2-15,CP1-SC2-11,CP1-SC2-08,CP1-SC2-07,CP8-SC1-02",[],,[],
3541,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP2-SC2-18,CP2-SC2-06,CP2-SC2-07,CP2-SC2-16,CP2-SC2-23,CP2-SC2-17,CP2-SC2-01,CP2-SC2-11,CP2-SC2-12,CP2-SC2-21,CP2-SC2-19,CP2-SC2-03,CP2-SC2-14,CP2-SC2-20,CP2-SC2-10,CP2-SC2-08,CP2-SC2-09,CP2-SC2-25,CP2-SC2-04,CP2-SC2-22,CP2-SC2-05,CP2-SC2-24,CP2-SC2-15,CP2-SC2-02,CP2-SC2-13",[],,[],
3542,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP2-SC2-18,CP2-SC2-06,CP2-SC2-07,CP2-SC2-16,CP2-SC2-23,CP2-SC2-17,CP2-SC2-01,CP2-SC2-11,CP2-SC2-12,CP2-SC2-21,CP2-SC2-19,CP2-SC2-03,CP2-SC2-14,CP2-SC2-20,CP2-SC2-10,CP2-SC2-08,CP2-SC2-09,CP2-SC2-25,CP2-SC2-04,CP2-SC2-22,CP2-SC2-05,CP2-SC2-24,CP2-SC2-15,CP2-SC2-02,CP2-SC2-13",[],,[],
3543,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP2-SC2-18,CP2-SC2-06,CP2-SC2-07,CP2-SC2-16,CP2-SC2-23,CP2-SC2-17,CP2-SC2-01,CP2-SC2-11,CP2-SC2-12,CP2-SC2-21,CP2-SC2-19,CP2-SC2-03,CP2-SC2-14,CP2-SC2-20,CP2-SC2-10,CP2-SC2-08,CP2-SC2-09,CP2-SC2-25,CP2-SC2-04,CP2-SC2-22,CP2-SC2-05,CP2-SC2-24,CP2-SC2-15,CP2-SC2-02,CP2-SC2-13",[],,[],
3544,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP2-SC2-18,CP2-SC2-06,CP2-SC2-07,CP2-SC2-16,CP2-SC2-23,CP2-SC2-17,CP2-SC2-01,CP2-SC2-11,CP2-SC2-12,CP2-SC2-21,CP2-SC2-19,CP2-SC2-03,CP2-SC2-14,CP2-SC2-20,CP2-SC2-10,CP2-SC2-08,CP2-SC2-09,CP2-SC2-25,CP2-SC2-04,CP2-SC2-22,CP2-SC2-05,CP2-SC2-24,CP2-SC2-15,CP2-SC2-02,CP2-SC2-13",[],,[],
3545,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP2-SC2-18,CP2-SC2-06,CP2-SC2-07,CP2-SC2-16,CP2-SC2-23,CP2-SC2-17,CP2-SC2-01,CP2-SC2-11,CP2-SC2-12,CP2-SC2-21,CP2-SC2-19,CP2-SC2-03,CP2-SC2-14,CP2-SC2-20,CP2-SC2-10,CP2-SC2-08,CP2-SC2-09,CP2-SC2-25,CP2-SC2-04,CP2-SC2-22,CP2-SC2-05,CP2-SC2-24,CP2-SC2-15,CP2-SC2-02,CP2-SC2-13",[],,[],
3546,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP2-SC2-18,CP2-SC2-06,CP2-SC2-07,CP2-SC2-16,CP2-SC2-23,CP2-SC2-17,CP2-SC2-01,CP2-SC2-11,CP2-SC2-12,CP2-SC2-21,CP2-SC2-19,CP2-SC2-03,CP2-SC2-14,CP2-SC2-20,CP2-SC2-10,CP2-SC2-08,CP2-SC2-09,CP2-SC2-25,CP2-SC2-04,CP2-SC2-22,CP2-SC2-05,CP2-SC2-24,CP2-SC2-15,CP2-SC2-02,CP2-SC2-13",[],,[],
3547,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP2-SC2-18,CP2-SC2-06,CP2-SC2-07,CP2-SC2-16,CP2-SC2-23,CP2-SC2-17,CP2-SC2-01,CP2-SC2-11,CP2-SC2-12,CP2-SC2-21,CP2-SC2-19,CP2-SC2-03,CP2-SC2-14,CP2-SC2-20,CP2-SC2-10,CP2-SC2-08,CP2-SC2-09,CP2-SC2-25,CP2-SC2-04,CP2-SC2-22,CP2-SC2-05,CP2-SC2-24,CP2-SC2-15,CP2-SC2-02,CP2-SC2-13",[],,[],
3548,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP2-SC2-18,CP2-SC2-06,CP2-SC2-07,CP2-SC2-16,CP2-SC2-23,CP2-SC2-17,CP2-SC2-01,CP2-SC2-11,CP2-SC2-12,CP2-SC2-21,CP2-SC2-19,CP2-SC2-03,CP2-SC2-14,CP2-SC2-20,CP2-SC2-10,CP2-SC2-08,CP2-SC2-09,CP2-SC2-25,CP2-SC2-04,CP2-SC2-22,CP2-SC2-05,CP2-SC2-24,CP2-SC2-15,CP2-SC2-02,CP2-SC2-13",[],,[],
3549,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP2-SC2-18,CP2-SC2-06,CP2-SC2-07,CP2-SC2-16,CP2-SC2-23,CP2-SC2-17,CP2-SC2-01,CP2-SC2-11,CP2-SC2-12,CP2-SC2-21,CP2-SC2-19,CP2-SC2-03,CP2-SC2-14,CP2-SC2-20,CP2-SC2-10,CP2-SC2-08,CP2-SC2-09,CP2-SC2-25,CP2-SC2-04,CP2-SC2-22,CP2-SC2-05,CP2-SC2-24,CP2-SC2-15,CP2-SC2-02,CP2-SC2-13",[],,[],
3550,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP2-SC2-18,CP2-SC2-06,CP2-SC2-07,CP2-SC2-16,CP2-SC2-23,CP2-SC2-17,CP2-SC2-01,CP2-SC2-11,CP2-SC2-12,CP2-SC2-21,CP2-SC2-19,CP2-SC2-03,CP2-SC2-14,CP2-SC2-20,CP2-SC2-10,CP2-SC2-08,CP2-SC2-09,CP2-SC2-25,CP2-SC2-04,CP2-SC2-22,CP2-SC2-05,CP2-SC2-24,CP2-SC2-15,CP2-SC2-02,CP2-SC2-13",[],,[],
3551,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP2-SC2-18,CP2-SC2-06,CP2-SC2-07,CP2-SC2-16,CP2-SC2-23,CP2-SC2-17,CP2-SC2-01,CP2-SC2-11,CP2-SC2-12,CP2-SC2-21,CP2-SC2-19,CP2-SC2-03,CP2-SC2-14,CP2-SC2-20,CP2-SC2-10,CP2-SC2-08,CP2-SC2-09,CP2-SC2-25,CP2-SC2-04,CP2-SC2-22,CP2-SC2-05,CP2-SC2-24,CP2-SC2-15,CP2-SC2-02,CP2-SC2-13",[],,[],
3552,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP2-SC2-18,CP2-SC2-06,CP2-SC2-07,CP2-SC2-16,CP2-SC2-23,CP2-SC2-17,CP2-SC2-01,CP2-SC2-11,CP2-SC2-12,CP2-SC2-21,CP2-SC2-19,CP2-SC2-03,CP2-SC2-14,CP2-SC2-20,CP2-SC2-10,CP2-SC2-08,CP2-SC2-09,CP2-SC2-25,CP2-SC2-04,CP2-SC2-22,CP2-SC2-05,CP2-SC2-24,CP2-SC2-15,CP2-SC2-02,CP2-SC2-13",[],,[],
3553,JUMP-CP,[],"{'XP': 'AW', 'staining': ''}",,[],[],[],,[],,[],"CP2-SC2-18,CP2-SC2-06,CP2-SC2-07,CP2-SC2-16,CP2-SC2-23,CP2-SC2-17,CP2-SC2-01,CP2-SC2-11,CP2-SC2-12,CP2-SC2-21,CP2-SC2-19,CP2-SC2-03,CP2-SC2-14,CP2-SC2-20,CP2-SC2-10,CP2-SC2-08,CP2-SC2-09,CP2-SC2-25,CP2-SC2-04,CP2-SC2-22,CP2-SC2-05,CP2-SC2-24,CP2-SC2-15,CP2-SC2-02,CP2-SC2-13",[],,[],
